creator_id,month,earnings,streaming_hours,viewer_count,region,policy_period,treated,control,active,month_str,group_label
416,2023-07-01,60.468652418500525,31.842146276772265,3.671102861450194,EU,post,0,0,1,2023-07,Control
416,2023-08-01,54.77120521834232,36.30452862541768,45.64689757723768,EU,post,0,0,1,2023-08,Control
416,2023-09-01,45.39758643522536,38.98219546791696,34.94561516193864,EU,post,0,0,1,2023-09,Control
416,2023-10-01,63.303739114385,30.44269337127633,58.89749833354246,EU,post,0,0,1,2023-10,Control
416,2023-11-01,54.9638004074932,34.025586968656434,29.525311094443637,EU,post,0,0,1,2023-11,Control
416,2023-12-01,58.714332510428925,32.86954200273975,37.86672118498866,EU,post,0,0,1,2023-12,Control
417,2023-01-01,84.21128738520261,49.08270805815782,39.39978482440068,Asia,pre,0,1,1,2023-01,Control
417,2023-02-01,98.15515116242948,41.62633359702208,62.50153594008145,Asia,pre,0,1,1,2023-02,Control
417,2023-03-01,121.79376697440831,32.04707158836176,66.51904417851891,Asia,pre,0,1,1,2023-03,Control
417,2023-04-01,109.61282100199443,39.66158778101966,65.74547389632444,Asia,pre,0,1,1,2023-04,Control
417,2023-05-01,111.52546423785913,33.43759841045522,84.9953301176166,Asia,pre,0,1,1,2023-05,Control
417,2023-06-01,86.59510153011225,34.67083092919638,44.76424652751808,Asia,pre,0,1,1,2023-06,Control
417,2023-07-01,121.43212919336422,38.80612918662332,49.361322198983785,Asia,post,0,1,1,2023-07,Control
417,2023-08-01,116.50351010053927,38.84582162256288,26.43126574138649,Asia,post,0,1,1,2023-08,Control
417,2023-09-01,98.01037570911052,47.20137150441913,51.417299941102726,Asia,post,0,1,1,2023-09,Control
417,2023-10-01,121.48930665205626,44.03708696670102,37.10382127213033,Asia,post,0,1,1,2023-10,Control
417,2023-11-01,102.69348710614445,36.08132174468085,36.6313393870246,Asia,post,0,1,1,2023-11,Control
417,2023-12-01,146.97356657175123,45.4405348855593,67.22195978013346,Asia,post,0,1,1,2023-12,Control
418,2023-01-01,75.41464813522778,65.10394710959964,86.66228296796899,US,pre,1,0,1,2023-01,Treated
418,2023-02-01,49.62959923632319,50.14664321646125,29.924243690727277,US,pre,1,0,1,2023-02,Treated
418,2023-03-01,54.98108568397404,57.31310248411274,38.66393095808365,US,pre,1,0,1,2023-03,Treated
418,2023-04-01,85.1464775249236,65.21924007321897,49.87076811841921,US,pre,1,0,1,2023-04,Treated
418,2023-05-01,83.9737542787963,63.136513799011794,40.985868816454825,US,pre,1,0,1,2023-05,Treated
418,2023-06-01,44.3283386770428,54.605998738007145,37.10755737843054,US,pre,1,0,1,2023-06,Treated
418,2023-07-01,73.13410320563239,56.14198209718453,51.26035317798457,US,post,1,0,1,2023-07,Treated
418,2023-08-01,76.62307348419907,49.6332309273924,58.22720555139416,US,post,1,0,1,2023-08,Treated
418,2023-09-01,66.02676364584119,56.695751662129226,69.1481969046438,US,post,1,0,1,2023-09,Treated
418,2023-10-01,57.39414382359693,54.28937239946294,47.62931531942272,US,post,1,0,1,2023-10,Treated
418,2023-11-01,65.2055826417512,60.19498814347558,35.59223282399057,US,post,1,0,1,2023-11,Treated
418,2023-12-01,64.75313693516253,52.14624499805046,71.84110822877604,US,post,1,0,1,2023-12,Treated
419,2023-01-01,87.44594820199532,44.22636180708263,72.24121360066314,US,pre,1,0,1,2023-01,Treated
419,2023-02-01,84.40243803062586,49.73641170903763,49.66397368044519,US,pre,1,0,1,2023-02,Treated
419,2023-03-01,74.10997477968073,38.16356094315884,34.39913683700096,US,pre,1,0,1,2023-03,Treated
419,2023-04-01,61.6421453733754,55.80351450970697,33.74830971489466,US,pre,1,0,1,2023-04,Treated
419,2023-05-01,59.41412967707629,39.38084900759064,61.196235238615216,US,pre,1,0,1,2023-05,Treated
419,2023-06-01,69.11511111638342,50.03424879396839,63.42519332154709,US,pre,1,0,1,2023-06,Treated
419,2023-07-01,59.27349859469931,40.56406505878371,77.30657496551643,US,post,1,0,1,2023-07,Treated
419,2023-08-01,72.22150621831919,50.53841299892562,47.00638104169366,US,post,1,0,1,2023-08,Treated
419,2023-09-01,63.81356619749032,43.08415002050203,30.63900408900608,US,post,1,0,1,2023-09,Treated
419,2023-10-01,68.23670652223738,45.60508244166179,60.23210180738041,US,post,1,0,1,2023-10,Treated
419,2023-11-01,56.96568235286677,44.51361387129007,38.26768528880496,US,post,1,0,1,2023-11,Treated
419,2023-12-01,67.32522401011711,45.26387700450095,38.99096254621576,US,post,1,0,1,2023-12,Treated
420,2023-01-01,126.37173281058726,49.40606778505909,30.750023301613552,EU,pre,0,1,1,2023-01,Control
420,2023-02-01,115.373749165048,51.12887693107926,37.8235367515327,EU,pre,0,1,1,2023-02,Control
420,2023-03-01,102.79610540449724,51.673028916170246,41.91861099495053,EU,pre,0,1,1,2023-03,Control
420,2023-04-01,121.43692024154706,55.206149020118,72.01599610845435,EU,pre,0,1,1,2023-04,Control
420,2023-05-01,101.96049435236648,53.885910300978765,35.45068587532656,EU,pre,0,1,1,2023-05,Control
420,2023-06-01,102.34930776305602,49.73760757776705,71.37409960269235,EU,pre,0,1,1,2023-06,Control
420,2023-07-01,110.830266335462,59.70789206230616,60.97757031040667,EU,post,0,1,1,2023-07,Control
420,2023-08-01,110.61254508136108,57.68086090704264,58.90793544228571,EU,post,0,1,1,2023-08,Control
420,2023-09-01,105.2278559866998,61.17463194041318,55.18957646172953,EU,post,0,1,1,2023-09,Control
420,2023-10-01,114.74141179102178,47.60295541298253,73.59076535215476,EU,post,0,1,1,2023-10,Control
420,2023-11-01,119.72620414477991,55.0268096639868,39.84937312948463,EU,post,0,1,1,2023-11,Control
420,2023-12-01,122.89445559026754,56.439686730364606,36.62443522437755,EU,post,0,1,1,2023-12,Control
421,2023-01-01,28.841777011917827,46.573809482578135,41.055097904253856,US,pre,0,0,0,2023-01,Control
421,2023-02-01,56.76189861586443,43.8495111395532,72.14545944007608,US,pre,0,0,1,2023-02,Control
421,2023-03-01,39.43315206434496,50.813685618687295,91.20683087673665,US,pre,0,0,1,2023-03,Control
421,2023-04-01,33.894775124312815,47.273909202043775,104.9756483182013,US,pre,0,0,1,2023-04,Control
421,2023-05-01,45.24113477700444,46.12267194453748,65.76997894702039,US,pre,0,0,1,2023-05,Control
421,2023-06-01,44.986055148922766,37.27760062053648,72.64574749677877,US,pre,0,0,1,2023-06,Control
421,2023-07-01,24.545762369323292,43.729772337697526,74.14851498313297,US,post,0,0,0,2023-07,Control
421,2023-08-01,41.00982222154737,42.345248131067216,67.5852781033312,US,post,0,0,1,2023-08,Control
421,2023-09-01,36.06409863963136,39.70260199542947,55.490279749865664,US,post,0,0,1,2023-09,Control
421,2023-10-01,42.746013523849314,39.59536502244503,62.7390507998974,US,post,0,0,1,2023-10,Control
421,2023-11-01,49.22012256374756,44.01495551036108,44.17335987750107,US,post,0,0,1,2023-11,Control
421,2023-12-01,49.27917392806679,51.76553769214957,44.3441357978135,US,post,0,0,1,2023-12,Control
422,2023-01-01,105.16028525229338,45.84854816456332,31.75348971867284,US,pre,1,0,1,2023-01,Treated
422,2023-02-01,91.74222079320393,47.36626949975423,86.36928756763186,US,pre,1,0,1,2023-02,Treated
422,2023-03-01,91.52701609324085,49.67593938848299,43.4388709864648,US,pre,1,0,1,2023-03,Treated
422,2023-04-01,97.47189988406495,53.22898591716395,65.28585162840866,US,pre,1,0,1,2023-04,Treated
422,2023-05-01,83.95421959779404,42.78962705178804,75.12442688882717,US,pre,1,0,1,2023-05,Treated
422,2023-06-01,97.78599275148856,39.90780157276667,33.62095110052558,US,pre,1,0,1,2023-06,Treated
422,2023-07-01,113.74236230754688,50.62405357693414,50.35710602964349,US,post,1,0,1,2023-07,Treated
422,2023-08-01,133.2323853680211,49.77276398812418,45.130378607342,US,post,1,0,1,2023-08,Treated
422,2023-09-01,97.0311670286312,40.77758064765078,56.70842640960739,US,post,1,0,1,2023-09,Treated
422,2023-10-01,100.62738606367652,54.02072094076311,79.32623605835718,US,post,1,0,1,2023-10,Treated
422,2023-11-01,112.96766558019348,39.75702130606151,36.5556225489519,US,post,1,0,1,2023-11,Treated
422,2023-12-01,119.81638634087608,42.83667117187048,72.44283467839048,US,post,1,0,1,2023-12,Treated
423,2023-01-01,84.83676994651462,40.04595963050812,53.79295909749796,Asia,pre,1,0,1,2023-01,Treated
423,2023-02-01,102.19048705888024,36.08850084496309,44.7436631494777,Asia,pre,1,0,1,2023-02,Treated
423,2023-03-01,92.31332939519189,43.83057063656269,31.830713249544463,Asia,pre,1,0,1,2023-03,Treated
423,2023-04-01,78.69940014699688,43.88700460668212,19.64101770106593,Asia,pre,1,0,1,2023-04,Treated
423,2023-05-01,104.71489522349071,39.73754836071733,19.049378354511077,Asia,pre,1,0,1,2023-05,Treated
423,2023-06-01,87.06089588183409,42.412797013478055,39.34597824890045,Asia,pre,1,0,1,2023-06,Treated
423,2023-07-01,101.27193512052376,44.21757067665831,45.956193292247605,Asia,post,1,0,1,2023-07,Treated
423,2023-08-01,90.74397344232848,39.02225886127267,78.2968027291852,Asia,post,1,0,1,2023-08,Treated
423,2023-09-01,119.58731568212096,30.41754797842049,71.82055818382955,Asia,post,1,0,1,2023-09,Treated
423,2023-10-01,103.80323275984486,45.137092243732624,38.99023479464741,Asia,post,1,0,1,2023-10,Treated
423,2023-11-01,81.60070927893959,43.43962279136918,31.180454774345662,Asia,post,1,0,1,2023-11,Treated
423,2023-12-01,85.78039113712256,33.92517193576454,62.01827564830669,Asia,post,1,0,1,2023-12,Treated
424,2023-01-01,90.17706419569356,45.71999239582791,48.59052852245089,Asia,pre,1,0,1,2023-01,Treated
424,2023-02-01,78.37193636290453,46.773021354419285,30.65490524037868,Asia,pre,1,0,1,2023-02,Treated
424,2023-03-01,87.39115458947329,53.20026396365552,33.66773940358027,Asia,pre,1,0,1,2023-03,Treated
424,2023-04-01,96.29900810474336,48.39226770113645,54.82157952811627,Asia,pre,1,0,1,2023-04,Treated
424,2023-05-01,66.49201645465475,38.78834867091807,52.88232725559364,Asia,pre,1,0,1,2023-05,Treated
424,2023-06-01,91.38363289705,44.467758000521975,83.40187801166178,Asia,pre,1,0,1,2023-06,Treated
424,2023-07-01,99.9192385326004,43.28295396020681,50.61697334107014,Asia,post,1,0,1,2023-07,Treated
424,2023-08-01,119.08116328676049,41.611840204748205,60.56539877830211,Asia,post,1,0,1,2023-08,Treated
424,2023-09-01,88.28475273584615,51.359141673339295,75.34547292636763,Asia,post,1,0,1,2023-09,Treated
424,2023-10-01,87.5863348399779,53.419221577282606,94.4240678854392,Asia,post,1,0,1,2023-10,Treated
424,2023-11-01,92.5639649265895,51.74910365621766,38.1911845959345,Asia,post,1,0,1,2023-11,Treated
424,2023-12-01,92.04679521514628,46.94128475520552,65.93871851317192,Asia,post,1,0,1,2023-12,Treated
425,2023-01-01,125.45312685125236,46.55368871663355,66.93707486359801,US,pre,0,1,1,2023-01,Control
425,2023-02-01,104.95663307670586,35.84430742512589,33.75237290619923,US,pre,0,1,1,2023-02,Control
425,2023-03-01,119.60855909630476,32.84461047137859,63.53675308222015,US,pre,0,1,1,2023-03,Control
425,2023-04-01,99.305804915682,43.02118210803528,50.34439165461121,US,pre,0,1,1,2023-04,Control
425,2023-05-01,123.4532840125214,44.61072440043176,78.70130824004224,US,pre,0,1,1,2023-05,Control
425,2023-06-01,124.72508557681428,39.62160567876639,26.824138671507907,US,pre,0,1,1,2023-06,Control
425,2023-07-01,99.59166784394937,28.46920886224572,28.32668333143813,US,post,0,1,1,2023-07,Control
425,2023-08-01,110.80513497096965,36.1051806046996,46.39728791180298,US,post,0,1,1,2023-08,Control
425,2023-09-01,115.04405258853714,37.383125218496616,27.56342399174832,US,post,0,1,1,2023-09,Control
425,2023-10-01,109.5845617182888,34.41099907496118,44.58427006041874,US,post,0,1,1,2023-10,Control
425,2023-11-01,123.54466803815318,37.55092498834453,85.4191510669549,US,post,0,1,1,2023-11,Control
425,2023-12-01,124.43325826330285,36.00692496593019,27.77752467168449,US,post,0,1,1,2023-12,Control
426,2023-01-01,73.78423688970828,56.07372912527959,74.16879978272176,EU,pre,1,0,1,2023-01,Treated
426,2023-02-01,70.9458894483691,48.15302219252596,64.25324064254013,EU,pre,1,0,1,2023-02,Treated
426,2023-03-01,80.20462144841086,48.1029700012505,42.956391037608256,EU,pre,1,0,1,2023-03,Treated
426,2023-04-01,77.98095042472097,43.70900550919159,65.31286212965391,EU,pre,1,0,1,2023-04,Treated
426,2023-05-01,73.89922406260325,37.6146965149784,49.52258063381095,EU,pre,1,0,1,2023-05,Treated
426,2023-06-01,71.27043336306008,59.97738859548228,38.29109958160063,EU,pre,1,0,1,2023-06,Treated
426,2023-07-01,74.48068354782995,54.07294098377897,36.79105263984834,EU,post,1,0,1,2023-07,Treated
426,2023-08-01,77.98074233342012,54.080784548090925,29.19065384220868,EU,post,1,0,1,2023-08,Treated
426,2023-09-01,70.52475030700069,60.16326764444058,61.58997475201289,EU,post,1,0,1,2023-09,Treated
426,2023-10-01,83.64845841225666,51.515891585459215,60.11728716232312,EU,post,1,0,1,2023-10,Treated
426,2023-11-01,97.2614724929423,47.75340117739383,57.32293051931365,EU,post,1,0,1,2023-11,Treated
426,2023-12-01,80.98101460888205,50.588371411405774,53.213857349298095,EU,post,1,0,1,2023-12,Treated
427,2023-01-01,84.70390126483913,39.81482293616483,22.84353585869116,EU,pre,1,0,1,2023-01,Treated
427,2023-02-01,76.13586882609027,56.49879529523484,32.96816334996795,EU,pre,1,0,1,2023-02,Treated
427,2023-03-01,77.75080857755567,44.673938848243104,38.919112318238405,EU,pre,1,0,1,2023-03,Treated
427,2023-04-01,81.61543311273375,54.35955536400397,59.11936799761178,EU,pre,1,0,1,2023-04,Treated
427,2023-05-01,71.79772605941227,61.12181653704175,51.57146441922252,EU,pre,1,0,1,2023-05,Treated
427,2023-06-01,74.06082610986206,54.41615085641367,40.61858764112363,EU,pre,1,0,1,2023-06,Treated
427,2023-07-01,106.1083894459134,43.00245502819238,78.60060777842739,EU,post,1,0,1,2023-07,Treated
427,2023-08-01,90.02786354815017,53.810930146537885,88.03531417403089,EU,post,1,0,1,2023-08,Treated
427,2023-09-01,75.35765904531773,53.73452808681733,21.821921911491906,EU,post,1,0,1,2023-09,Treated
427,2023-10-01,76.29731133332102,43.33862168406353,60.07273272355722,EU,post,1,0,1,2023-10,Treated
427,2023-11-01,88.17951388733499,46.51998856221154,52.92470558044722,EU,post,1,0,1,2023-11,Treated
427,2023-12-01,94.32052472327972,50.69690960273248,71.88333671230262,EU,post,1,0,1,2023-12,Treated
428,2023-01-01,120.28998069787684,42.85405692151117,27.114903674707595,Asia,pre,0,1,1,2023-01,Control
428,2023-02-01,118.71382899806989,44.78328100754919,47.51743250364592,Asia,pre,0,1,1,2023-02,Control
428,2023-03-01,113.4189457356056,32.33736094875936,50.97433358787615,Asia,pre,0,1,1,2023-03,Control
428,2023-04-01,136.9198356888661,45.42910516324117,52.217610057856746,Asia,pre,0,1,1,2023-04,Control
428,2023-05-01,145.58996451014727,39.26227444588292,47.22864753205178,Asia,pre,0,1,1,2023-05,Control
428,2023-06-01,99.826511221796,37.54956152977916,67.04030069816989,Asia,pre,0,1,1,2023-06,Control
428,2023-07-01,141.14048368778305,35.63520310724881,59.24504658586097,Asia,post,0,1,1,2023-07,Control
428,2023-08-01,135.96966064241886,39.84241704156473,4.334390849455396,Asia,post,0,1,1,2023-08,Control
428,2023-09-01,127.97377031492852,43.593529395889696,31.051542099630822,Asia,post,0,1,1,2023-09,Control
428,2023-10-01,122.95932501044211,34.00889606494141,0.0,Asia,post,0,1,1,2023-10,Control
428,2023-11-01,135.77091443706254,39.76763360657598,81.95349993409965,Asia,post,0,1,1,2023-11,Control
428,2023-12-01,134.07409223824777,38.01532746725799,48.33638679791183,Asia,post,0,1,1,2023-12,Control
429,2023-01-01,97.38114107667442,55.196799894004855,44.06662526651057,US,pre,1,0,1,2023-01,Treated
429,2023-02-01,84.18299930139744,49.344787899751786,54.10369781472368,US,pre,1,0,1,2023-02,Treated
429,2023-03-01,82.13908082186144,42.985223746824325,58.94772592946855,US,pre,1,0,1,2023-03,Treated
429,2023-04-01,90.09086625555008,48.83962963924743,42.80614668598353,US,pre,1,0,1,2023-04,Treated
429,2023-05-01,109.36044378688642,55.97763996953243,25.25292619921664,US,pre,1,0,1,2023-05,Treated
429,2023-06-01,88.82650263844984,53.9188555074054,62.03872474206485,US,pre,1,0,1,2023-06,Treated
429,2023-07-01,103.11384066055211,43.98083314273626,36.34919907692908,US,post,1,0,1,2023-07,Treated
429,2023-08-01,97.88543500317056,51.053805823152935,84.07454309394475,US,post,1,0,1,2023-08,Treated
429,2023-09-01,96.01419566351034,44.53865792978124,47.828270463441136,US,post,1,0,1,2023-09,Treated
429,2023-10-01,114.9190070318344,42.43441933375392,79.07268301749895,US,post,1,0,1,2023-10,Treated
429,2023-11-01,101.6775332629074,45.99723415599057,17.99621426475681,US,post,1,0,1,2023-11,Treated
429,2023-12-01,111.34160675380664,48.81297819134976,53.41410965509014,US,post,1,0,1,2023-12,Treated
430,2023-01-01,52.613894011168526,36.30607413059872,36.60895347248379,Asia,pre,1,0,1,2023-01,Treated
430,2023-02-01,42.13789686784369,50.4515383839728,22.73191505324972,Asia,pre,1,0,1,2023-02,Treated
430,2023-03-01,59.2942965441413,27.94890051536955,10.059051267640498,Asia,pre,1,0,1,2023-03,Treated
430,2023-04-01,58.45797139323858,37.68087759633128,75.22997981604767,Asia,pre,1,0,1,2023-04,Treated
430,2023-05-01,61.47517488487296,36.05998606376081,31.00799511869992,Asia,pre,1,0,1,2023-05,Treated
430,2023-06-01,72.46982715705138,41.45329588774088,25.073410445031502,Asia,pre,1,0,1,2023-06,Treated
430,2023-07-01,63.64527813250449,37.52930081512225,43.08692686788662,Asia,post,1,0,1,2023-07,Treated
430,2023-08-01,71.71803246606225,40.96770534923065,46.190286043897885,Asia,post,1,0,1,2023-08,Treated
430,2023-09-01,60.13811541841326,44.30383197082742,68.65677784724474,Asia,post,1,0,1,2023-09,Treated
430,2023-10-01,64.02364141117974,28.662994462089493,56.88000212610072,Asia,post,1,0,1,2023-10,Treated
430,2023-11-01,70.90659523628185,23.0364315154979,55.03738896636051,Asia,post,1,0,1,2023-11,Treated
430,2023-12-01,58.64406526743441,35.704768256842,31.852380944733586,Asia,post,1,0,1,2023-12,Treated
431,2023-01-01,71.83128275175379,58.74778355577924,33.87337562240779,EU,pre,1,0,1,2023-01,Treated
431,2023-02-01,83.88282966646933,53.92819503992307,57.04049657578561,EU,pre,1,0,1,2023-02,Treated
431,2023-03-01,76.36680030088382,57.12804192401936,0.0,EU,pre,1,0,1,2023-03,Treated
431,2023-04-01,62.09701460533326,56.00531825185654,9.129232922075287,EU,pre,1,0,1,2023-04,Treated
431,2023-05-01,70.98946418343687,53.64821155663007,33.43719724774206,EU,pre,1,0,1,2023-05,Treated
431,2023-06-01,69.37965371297122,55.27782676258128,70.18589911559619,EU,pre,1,0,1,2023-06,Treated
431,2023-07-01,73.38185132009697,51.04462478087646,35.3747805334591,EU,post,1,0,1,2023-07,Treated
431,2023-08-01,57.289617243249786,54.628474713400855,68.69435491656984,EU,post,1,0,1,2023-08,Treated
431,2023-09-01,95.10786979437457,49.56608387960962,24.966039029597148,EU,post,1,0,1,2023-09,Treated
431,2023-10-01,84.16245553740838,58.06628419464565,53.09700896620768,EU,post,1,0,1,2023-10,Treated
431,2023-11-01,87.10714550851122,59.62907040049448,35.217268815385935,EU,post,1,0,1,2023-11,Treated
431,2023-12-01,81.50512356049653,62.09294332061932,46.06377753804746,EU,post,1,0,1,2023-12,Treated
432,2023-01-01,38.93477733862329,35.0922519660034,32.08105992822442,US,pre,0,0,1,2023-01,Control
432,2023-02-01,51.02691837944816,29.626112944793803,7.53242923203544,US,pre,0,0,1,2023-02,Control
432,2023-03-01,51.38277372065494,34.048757445231495,60.35515631417681,US,pre,0,0,1,2023-03,Control
432,2023-04-01,41.58670365918315,29.40871666070017,58.029337169630914,US,pre,0,0,1,2023-04,Control
432,2023-05-01,63.506771576145525,33.36227908502869,58.4917019209429,US,pre,0,0,1,2023-05,Control
432,2023-06-01,45.10069900657864,25.588286428128622,69.34858838308116,US,pre,0,0,1,2023-06,Control
432,2023-07-01,57.40071824169733,36.86030916337302,46.361091233151626,US,post,0,0,1,2023-07,Control
432,2023-08-01,54.28713684822112,37.7752480244362,82.40317369913414,US,post,0,0,1,2023-08,Control
432,2023-09-01,58.20183689731014,33.62554516266525,23.834934891512567,US,post,0,0,1,2023-09,Control
432,2023-10-01,49.87315882755313,34.58932601674359,64.18059550636607,US,post,0,0,1,2023-10,Control
432,2023-11-01,61.855494444069976,32.83068647721316,92.01974379626222,US,post,0,0,1,2023-11,Control
432,2023-12-01,30.723705650429945,35.403148399805175,34.02959215631944,US,post,0,0,1,2023-12,Control
433,2023-01-01,17.747723023570362,37.17511674684433,50.69538496188913,Asia,pre,0,0,0,2023-01,Control
433,2023-02-01,43.50486410113942,30.44433056318873,68.16890331291545,Asia,pre,0,0,1,2023-02,Control
433,2023-03-01,33.300254510577865,43.12650200505639,41.36497649937745,Asia,pre,0,0,1,2023-03,Control
433,2023-04-01,18.997004140145474,31.89475960592908,24.16385092665768,Asia,pre,0,0,0,2023-04,Control
433,2023-05-01,37.09759153698648,45.36686634808191,38.70096946689559,Asia,pre,0,0,1,2023-05,Control
433,2023-06-01,38.61080299035776,30.36504594633032,53.60642498354598,Asia,pre,0,0,1,2023-06,Control
433,2023-07-01,39.0050761711512,30.741632360624077,45.92233062040291,Asia,post,0,0,1,2023-07,Control
433,2023-08-01,39.478621412635576,23.31340300086103,76.70906123403485,Asia,post,0,0,1,2023-08,Control
433,2023-09-01,35.85624376669041,41.56589447559513,41.74561441610472,Asia,post,0,0,1,2023-09,Control
433,2023-10-01,15.092225192126374,40.65257101859317,48.34819349166976,Asia,post,0,0,0,2023-10,Control
433,2023-11-01,32.640604562103135,43.42029116300319,65.24127747725196,Asia,post,0,0,1,2023-11,Control
433,2023-12-01,51.53182417867605,38.75152738137591,36.17575124417765,Asia,post,0,0,1,2023-12,Control
434,2023-01-01,85.44814401721162,36.82146396819248,50.17075230358338,Asia,pre,1,0,1,2023-01,Treated
434,2023-02-01,91.38499539766552,42.95558937037347,68.62023709738209,Asia,pre,1,0,1,2023-02,Treated
434,2023-03-01,80.22075409944189,48.93593675801097,33.80478916800135,Asia,pre,1,0,1,2023-03,Treated
434,2023-04-01,67.23556212662604,44.25799318599751,19.35556425519377,Asia,pre,1,0,1,2023-04,Treated
434,2023-05-01,72.59217276116527,45.4210170129644,85.69271213899545,Asia,pre,1,0,1,2023-05,Treated
434,2023-06-01,79.31676071998007,47.28277607975158,73.28951694100012,Asia,pre,1,0,1,2023-06,Treated
434,2023-07-01,72.2073032321644,43.331220413531135,98.50825183607785,Asia,post,1,0,1,2023-07,Treated
434,2023-08-01,81.94819226378044,49.7387874692971,69.27475754346214,Asia,post,1,0,1,2023-08,Treated
434,2023-09-01,66.55928585174546,45.70903011041573,52.93494944410451,Asia,post,1,0,1,2023-09,Treated
434,2023-10-01,86.44808337625483,40.386071326430766,27.661609761756814,Asia,post,1,0,1,2023-10,Treated
434,2023-11-01,77.58242670978068,43.66765873996505,73.69968895200631,Asia,post,1,0,1,2023-11,Treated
434,2023-12-01,102.80895572699173,51.13962295650195,67.20370421563689,Asia,post,1,0,1,2023-12,Treated
435,2023-01-01,56.99075396664024,32.748843059724166,61.54411305055902,EU,pre,1,0,1,2023-01,Treated
435,2023-02-01,62.09635452505313,38.59248856293239,70.50269209115163,EU,pre,1,0,1,2023-02,Treated
435,2023-03-01,45.84558130537951,40.57518177056603,36.08709099759608,EU,pre,1,0,1,2023-03,Treated
435,2023-04-01,45.4821339160814,38.57161892103695,74.31747124397961,EU,pre,1,0,1,2023-04,Treated
435,2023-05-01,59.77162830627035,36.015058368967765,56.20307652203015,EU,pre,1,0,1,2023-05,Treated
435,2023-06-01,56.25576262318305,30.28128376942807,25.14759710110169,EU,pre,1,0,1,2023-06,Treated
435,2023-07-01,59.51355811255328,36.310322428951565,50.22664756735468,EU,post,1,0,1,2023-07,Treated
435,2023-08-01,67.81776053691033,34.83365466928335,61.25958363809712,EU,post,1,0,1,2023-08,Treated
435,2023-09-01,58.79018834617035,45.02783306028738,51.61427453452893,EU,post,1,0,1,2023-09,Treated
435,2023-10-01,86.12859151354374,37.671096205559365,45.726456588235685,EU,post,1,0,1,2023-10,Treated
435,2023-11-01,50.48671504790486,28.69659537981657,30.171154312076865,EU,post,1,0,1,2023-11,Treated
435,2023-12-01,50.7049733859574,37.88513835216592,39.476692578796246,EU,post,1,0,1,2023-12,Treated
436,2023-01-01,83.7950927975139,63.21556711610088,26.483780393216044,Asia,pre,1,0,1,2023-01,Treated
436,2023-02-01,83.16734083011316,50.12321900571197,68.73013212114016,Asia,pre,1,0,1,2023-02,Treated
436,2023-03-01,62.27526001020124,45.60420717787781,47.85306355098074,Asia,pre,1,0,1,2023-03,Treated
436,2023-04-01,100.18695352395736,53.948992793953394,22.969050914715325,Asia,pre,1,0,1,2023-04,Treated
436,2023-05-01,72.70151038696014,61.18473213799162,37.57730402407518,Asia,pre,1,0,1,2023-05,Treated
436,2023-06-01,75.24354258936481,60.20664642692116,70.22194011173981,Asia,pre,1,0,1,2023-06,Treated
436,2023-07-01,107.15515002118345,48.06957422243778,19.497887179712787,Asia,post,1,0,1,2023-07,Treated
436,2023-08-01,94.60532532823844,54.49541428913518,57.29203607409664,Asia,post,1,0,1,2023-08,Treated
436,2023-09-01,109.40051723727773,44.15094817372562,67.19390102595531,Asia,post,1,0,1,2023-09,Treated
436,2023-10-01,81.0776184596282,57.09846022807106,40.50086590957245,Asia,post,1,0,1,2023-10,Treated
436,2023-11-01,84.18680419045307,49.77027008902085,21.087795984468748,Asia,post,1,0,1,2023-11,Treated
436,2023-12-01,93.58521228341682,48.95641667046458,65.72596461800556,Asia,post,1,0,1,2023-12,Treated
437,2023-01-01,99.6646768612337,59.48495936442828,78.00199623655628,EU,pre,1,0,1,2023-01,Treated
437,2023-02-01,89.72477506555596,49.44027946491275,54.00188118256787,EU,pre,1,0,1,2023-02,Treated
437,2023-03-01,81.77506733367889,69.15126389365486,79.10996584157886,EU,pre,1,0,1,2023-03,Treated
437,2023-04-01,117.64116535883872,57.19380541234356,61.01147187403196,EU,pre,1,0,1,2023-04,Treated
437,2023-05-01,91.40664770629648,61.29619455696167,25.68913575897886,EU,pre,1,0,1,2023-05,Treated
437,2023-06-01,70.57047013107514,52.92801743158508,20.890530487653685,EU,pre,1,0,1,2023-06,Treated
437,2023-07-01,121.85873632616013,65.9599578044295,21.941418551737783,EU,post,1,0,1,2023-07,Treated
437,2023-08-01,119.81041391113884,61.63849544653176,18.604466305622477,EU,post,1,0,1,2023-08,Treated
437,2023-09-01,101.30859938815745,53.98075191840531,64.959907972544,EU,post,1,0,1,2023-09,Treated
437,2023-10-01,92.08496936845007,56.387207400730496,36.28130992100764,EU,post,1,0,1,2023-10,Treated
437,2023-11-01,110.8082952456418,55.79761037058827,39.2950859211921,EU,post,1,0,1,2023-11,Treated
437,2023-12-01,103.25527989645236,67.06178469322847,41.66200727761222,EU,post,1,0,1,2023-12,Treated
438,2023-01-01,52.53962284867576,38.75816603722729,94.62992670404932,EU,pre,1,0,1,2023-01,Treated
438,2023-02-01,50.45008008703884,43.944988421752896,53.19670703816195,EU,pre,1,0,1,2023-02,Treated
438,2023-03-01,71.27603723499371,37.43560905896467,55.51971698841079,EU,pre,1,0,1,2023-03,Treated
438,2023-04-01,74.8475911608416,46.47797909525789,25.29332041393041,EU,pre,1,0,1,2023-04,Treated
